1649	188	2024-12-22	En_transito
1650	67	2024-04-23	Recibida
1651	122	2021-07-11	Confirmada
1652	41	2021-11-11	Confirmada
1653	169	2024-02-23	En_transito
1654	1	2025-02-04	Recibida
1655	142	2025-01-26	En_transito
1656	68	2025-09-20	En_transito
1657	183	2022-09-18	Confirmada
1658	198	2025-04-30	Pendiente
1659	57	2024-02-11	Recibida
1660	67	2023-11-15	Cancelada
1661	81	2024-06-22	En_transito
1662	164	2020-02-29	Recibida
1663	191	2025-04-10	Pendiente
1664	40	2022-03-25	En_transito
1665	186	2025-08-02	Recibida
1666	28	2021-09-05	En_transito
1667	125	2024-12-28	Pendiente
1668	164	2021-03-22	Cancelada
1669	200	2024-12-18	Cancelada
1670	41	2021-11-15	Pendiente
1671	42	2024-06-01	En_transito
1672	184	2021-05-25	Cancelada
1673	40	2020-08-05	Recibida
1674	85	2022-11-09	Confirmada
1675	26	2020-01-21	Pendiente
1676	81	2021-01-15	Pendiente
1677	20	2021-02-28	En_transito
1678	75	2025-01-08	Confirmada
1679	167	2021-11-05	Cancelada
1680	113	2023-01-30	Confirmada
1681	111	2021-09-19	Confirmada
1682	11	2020-07-11	Cancelada
1683	141	2025-02-22	Confirmada
1684	73	2021-12-04	Recibida
1685	51	2020-03-10	Pendiente
1686	193	2024-01-06	Cancelada
1687	69	2023-10-09	Pendiente
1688	67	2023-12-28	Cancelada
1689	181	2024-12-06	Pendiente
1690	90	2022-12-15	Pendiente
1691	33	2024-04-29	Recibida
1692	160	2025-05-23	Confirmada
1693	132	2023-03-17	Confirmada
1694	191	2023-07-19	Recibida
1695	30	2023-08-04	Confirmada
1696	36	2023-04-08	Cancelada
1697	5	2022-11-24	Recibida
1698	111	2023-10-15	Pendiente
1699	132	2022-07-02	Pendiente
1700	163	2025-08-30	Confirmada
1701	192	2025-12-04	Confirmada
1702	28	2024-09-13	Recibida
1703	177	2025-08-22	Recibida
1704	19	2024-07-20	Confirmada
1705	192	2020-03-27	Confirmada
1706	128	2025-01-04	Cancelada
1707	25	2024-12-01	Confirmada
1708	188	2020-04-13	Cancelada
1709	18	2022-03-10	Recibida
1710	69	2025-11-30	Cancelada
1711	59	2025-05-16	En_transito
1712	31	2024-02-18	En_transito
1713	128	2024-06-05	Confirmada
1714	13	2023-11-08	En_transito
1715	27	2020-12-18	Recibida
1716	87	2025-03-24	Recibida
1717	176	2022-10-06	Pendiente
1718	40	2021-10-10	En_transito
1719	20	2023-06-03	Pendiente
1720	98	2021-01-27	Pendiente
1721	136	2022-08-11	Cancelada
1722	123	2023-07-16	Pendiente
1723	43	2025-02-07	Recibida
1724	153	2025-08-24	En_transito
1725	186	2020-05-11	Cancelada
1726	88	2025-05-12	Recibida
1727	9	2024-06-29	Recibida
1728	29	2020-04-21	Confirmada
1729	163	2020-10-15	Pendiente
1730	91	2025-10-08	Confirmada
1731	58	2024-05-06	Cancelada
1732	200	2020-11-21	Recibida
1733	148	2022-12-31	Confirmada
1734	26	2021-03-17	Recibida
1735	41	2025-06-07	Pendiente
1736	117	2021-01-27	En_transito
1737	142	2024-04-11	Pendiente
1738	137	2024-07-14	Cancelada
1739	159	2024-08-27	Pendiente
1740	152	2024-08-12	En_transito
1741	135	2021-11-07	Confirmada
1742	85	2023-05-15	Confirmada
1743	111	2022-02-03	Confirmada
1744	104	2025-06-06	Recibida
1745	90	2022-12-24	Confirmada
1746	86	2024-11-27	Confirmada
1747	56	2024-02-29	Confirmada
1748	68	2020-04-22	Cancelada
1749	145	2024-07-19	Confirmada
1750	52	2025-07-10	Recibida
1751	74	2020-05-20	Confirmada
1752	2	2024-10-30	En_transito
1753	146	2025-09-20	Cancelada
1754	63	2020-01-11	Pendiente
1755	87	2024-04-19	Confirmada
1756	60	2024-04-16	Pendiente
1757	148	2021-05-01	Confirmada
1758	126	2022-02-14	En_transito
1759	44	2020-04-24	En_transito
1760	98	2023-01-12	Pendiente
1761	80	2023-10-08	Recibida
1762	136	2022-03-25	En_transito
1763	6	2020-08-09	Recibida
1764	8	2021-10-20	En_transito
1765	121	2024-07-11	Cancelada
1766	130	2023-12-22	Cancelada
1767	160	2022-02-28	Recibida
1768	22	2021-10-28	En_transito
1769	18	2020-10-04	Confirmada
1770	159	2025-06-28	Recibida
1771	67	2022-03-05	Cancelada
1772	148	2022-05-23	Pendiente
1773	87	2024-04-30	Confirmada
1774	20	2022-09-16	Recibida
1775	130	2025-06-24	Recibida
1776	166	2023-12-30	Pendiente
1777	150	2020-02-13	Cancelada
1778	139	2023-10-12	En_transito
1779	95	2020-06-13	Recibida
1780	8	2021-06-08	Cancelada
1781	116	2024-10-17	Confirmada
1782	38	2024-12-03	Pendiente
1783	109	2025-01-30	Confirmada
1784	81	2020-12-08	Cancelada
1785	3	2025-01-30	Confirmada
1786	61	2023-03-15	Pendiente
1787	166	2023-03-02	Pendiente
1788	164	2020-02-05	Recibida
1789	22	2021-12-15	Recibida
1790	70	2020-08-28	En_transito
1791	114	2020-05-02	Cancelada
1792	12	2023-12-02	Recibida
1793	62	2021-10-02	Pendiente
1794	11	2022-09-15	Pendiente
1795	115	2022-07-25	Confirmada
1796	150	2025-11-28	En_transito
1797	172	2024-02-02	Recibida
1798	113	2025-08-04	Recibida
1799	42	2021-07-30	Pendiente
1800	177	2025-05-17	Cancelada
1801	129	2023-08-04	Recibida
1802	196	2020-12-10	En_transito
1803	169	2022-08-27	En_transito
1804	92	2025-08-06	Recibida
1805	142	2022-06-08	En_transito
1806	121	2022-10-06	Confirmada
1807	173	2020-02-29	Pendiente
1808	102	2021-11-12	Recibida
1809	78	2025-05-30	Cancelada
1810	124	2023-02-11	Cancelada
1811	70	2025-12-24	Recibida
1812	32	2021-10-10	Cancelada
1813	56	2022-11-09	En_transito
1814	128	2022-01-13	Pendiente
1815	63	2021-07-18	Confirmada
1816	85	2025-06-05	Cancelada
1817	150	2024-05-05	Pendiente
1818	167	2022-11-12	Recibida
1819	176	2024-05-01	Confirmada
1820	43	2020-12-04	Recibida
1821	60	2022-10-27	Pendiente
1822	167	2021-09-03	En_transito
1823	126	2020-02-05	Recibida
1824	101	2024-07-15	Cancelada
1825	107	2022-02-19	Recibida
1826	158	2020-05-15	Pendiente
1827	176	2020-07-22	Confirmada
1828	184	2025-04-19	Recibida
1829	23	2021-11-15	Recibida
1830	171	2020-08-22	Cancelada
1831	2	2021-01-25	Recibida
1832	32	2023-11-16	Recibida
1833	154	2020-08-31	En_transito
1834	15	2025-07-24	Confirmada
1835	121	2023-04-05	Cancelada
1836	13	2024-12-30	En_transito
1837	12	2022-04-30	En_transito
1838	140	2023-01-27	Pendiente
1839	82	2024-12-21	Pendiente
1840	181	2025-10-06	Cancelada
1841	27	2022-10-02	Cancelada
1842	177	2025-07-16	Recibida
1843	102	2024-04-20	Confirmada
1844	194	2025-09-16	Confirmada
1845	26	2023-03-08	En_transito
1846	4	2025-11-08	En_transito
1847	33	2023-08-07	En_transito
1848	133	2020-04-09	Confirmada
1849	161	2023-05-14	En_transito
1850	187	2024-04-24	Cancelada
1851	119	2021-04-08	Recibida
1852	134	2022-12-31	Pendiente
1853	187	2020-07-13	Pendiente
1854	9	2025-08-05	Confirmada
1855	197	2025-01-25	Cancelada
1856	46	2020-03-06	Confirmada
1857	197	2025-12-05	En_transito
1858	123	2025-08-22	En_transito
1859	30	2022-05-06	Pendiente
1860	56	2022-05-17	Recibida
1861	4	2024-08-12	Cancelada
1862	104	2021-09-17	Confirmada
1863	87	2022-04-17	Recibida
1864	148	2020-03-04	Pendiente
1865	98	2020-01-21	En_transito
1866	120	2025-09-08	En_transito
1867	195	2025-07-12	Pendiente
1868	53	2021-09-09	Recibida
1869	46	2025-01-21	Cancelada
1870	165	2025-01-24	Recibida
1871	41	2020-01-09	Pendiente
1872	175	2024-10-23	Recibida
1873	135	2020-11-24	En_transito
1874	127	2022-12-20	En_transito
1875	117	2023-10-17	En_transito
1876	195	2022-01-31	Recibida
1877	86	2025-10-19	En_transito
1878	25	2022-12-05	Recibida
1879	102	2023-07-22	Cancelada
1880	148	2025-07-18	Confirmada
1881	9	2022-04-28	Cancelada
1882	169	2020-07-20	Recibida
1883	163	2020-04-10	Cancelada
1884	75	2024-01-04	En_transito
1885	174	2024-08-10	Recibida
1886	18	2022-03-24	En_transito
1887	43	2022-05-10	Pendiente
1888	128	2023-10-28	Confirmada
1889	93	2025-04-25	Recibida
1890	13	2023-01-05	Recibida
1891	117	2020-04-10	Confirmada
1892	193	2021-08-18	Pendiente
1893	143	2020-01-13	En_transito
1894	124	2024-10-26	En_transito
1895	92	2022-04-19	Confirmada
1896	89	2022-04-01	Confirmada
1897	124	2025-03-17	Cancelada
1898	132	2025-12-22	Confirmada
1899	111	2021-01-12	Recibida
1900	148	2021-07-30	Cancelada
1901	91	2025-01-29	Recibida
1902	179	2022-03-11	Cancelada
1903	32	2025-07-07	Confirmada
1904	68	2025-07-04	Pendiente
1905	90	2024-10-26	Pendiente
1906	59	2023-06-07	Cancelada
1907	187	2020-01-01	Confirmada
1908	170	2020-10-26	Recibida
1909	17	2024-11-01	Pendiente
1910	3	2025-04-18	En_transito
1911	184	2023-07-23	Confirmada
1912	163	2021-08-02	Confirmada
1913	158	2025-10-05	Cancelada
1914	54	2024-04-11	Cancelada
1915	121	2020-09-07	Recibida
1916	177	2022-09-12	Recibida
1917	127	2025-08-31	En_transito
1918	16	2021-07-09	Pendiente
1919	176	2021-09-14	Pendiente
1920	22	2020-08-01	En_transito
1921	41	2022-10-28	En_transito
1922	46	2022-04-12	En_transito
1923	184	2021-12-25	Recibida
1924	67	2021-11-29	Cancelada
1925	188	2024-02-27	En_transito
1926	67	2020-11-08	Cancelada
1927	120	2024-11-02	Cancelada
1928	192	2022-11-26	Confirmada
1929	105	2024-12-10	Recibida
1930	8	2021-02-06	Confirmada
1931	85	2024-03-13	Pendiente
1932	127	2020-03-17	Pendiente
1933	67	2021-09-27	Recibida
1934	133	2024-10-16	En_transito
1935	98	2021-08-28	En_transito
1936	1	2020-11-24	Confirmada
1937	54	2023-08-08	Pendiente
1938	9	2023-09-22	Confirmada
1939	135	2024-03-09	En_transito
1940	181	2022-03-30	Cancelada
1941	133	2025-08-10	Confirmada
1942	79	2025-02-02	Cancelada
1943	94	2021-05-14	Cancelada
1944	116	2021-04-25	Pendiente
1945	140	2022-01-17	Cancelada
1946	174	2025-01-15	En_transito
1947	74	2021-01-31	Cancelada
1948	78	2020-06-08	Pendiente
1949	122	2022-03-22	Confirmada
1950	148	2025-04-18	Pendiente
1951	16	2020-06-24	Confirmada
1952	134	2021-04-29	Recibida
1953	140	2023-06-29	Pendiente
1954	62	2020-06-09	En_transito
1955	132	2024-03-08	Pendiente
1956	111	2025-06-19	Pendiente
1957	105	2021-07-10	En_transito
1958	98	2021-09-15	Confirmada
1959	78	2025-10-08	Recibida
1960	195	2022-05-12	Confirmada
1961	60	2021-08-09	Recibida
1962	165	2021-07-19	Confirmada
1963	183	2023-08-20	Cancelada
1964	78	2022-11-23	Cancelada
1965	1	2021-07-07	Recibida
1966	81	2022-09-28	Confirmada
1967	121	2020-12-15	En_transito
1968	115	2024-03-31	En_transito
1969	174	2020-12-23	Confirmada
1970	125	2021-12-01	Cancelada
1971	2	2024-04-15	En_transito
1972	86	2024-11-15	Confirmada
1973	2	2021-07-02	Cancelada
1974	30	2020-10-14	Pendiente
1975	150	2025-11-17	Cancelada
1976	102	2025-05-02	Confirmada
1977	160	2025-12-01	Cancelada
1978	104	2020-08-08	Recibida
1979	98	2024-02-19	Confirmada
1980	94	2023-07-01	Cancelada
1981	115	2022-08-03	En_transito
1982	147	2022-01-07	Recibida
1983	89	2020-12-20	En_transito
1984	64	2022-12-31	Cancelada
1985	178	2022-08-18	Confirmada
1986	119	2025-03-29	En_transito
1987	183	2022-05-09	Cancelada
1988	25	2022-04-02	En_transito
1989	169	2022-07-07	Recibida
1990	179	2022-11-01	Pendiente
1991	164	2024-12-12	Pendiente
1992	172	2021-06-08	En_transito
1993	149	2025-11-19	Recibida
1994	161	2021-01-05	Confirmada
1995	96	2021-11-11	En_transito
1996	17	2020-10-27	Recibida
1997	110	2025-04-27	Confirmada
1998	140	2022-08-04	En_transito
1999	150	2025-09-03	Cancelada
2000	19	2023-01-30	En_transito
2001	170	2025-01-29	Cancelada
2002	18	2023-10-21	Confirmada
2003	8	2021-06-07	Pendiente
2004	89	2021-09-11	Confirmada
2005	172	2022-10-19	Confirmada
2006	90	2022-02-13	En_transito
2007	28	2022-12-16	Pendiente
2008	91	2024-05-17	Confirmada
2009	5	2021-10-13	Confirmada
2010	15	2022-01-01	Cancelada
2011	52	2023-04-24	Recibida
2012	142	2023-06-12	Recibida
2013	147	2020-04-06	En_transito
2014	67	2024-11-12	En_transito
2015	13	2021-09-16	Confirmada
2016	43	2025-02-19	Pendiente
2017	3	2024-03-08	Recibida
2018	120	2024-09-01	Cancelada
2019	184	2025-03-28	Recibida
2020	28	2022-11-15	Cancelada
2021	81	2025-04-19	Cancelada
2022	4	2020-03-19	Recibida
2023	1	2020-12-23	Recibida
2024	32	2025-04-03	Pendiente
2025	86	2025-11-04	En_transito
2026	43	2021-11-15	Pendiente
2027	144	2025-06-08	Pendiente
2028	11	2023-04-16	Cancelada
2029	156	2020-03-20	Cancelada
2030	185	2025-01-05	En_transito
2031	96	2025-03-31	Pendiente
2032	170	2025-05-03	Recibida
2033	66	2025-09-23	Cancelada
2034	82	2020-02-19	Recibida
2035	89	2024-06-21	Cancelada
2036	149	2024-03-19	Pendiente
2037	77	2025-09-26	Confirmada
2038	76	2022-06-14	Confirmada
2039	174	2025-12-08	Cancelada
2040	66	2023-11-02	Pendiente
2041	127	2022-03-25	Cancelada
2042	13	2023-02-13	Confirmada
2043	134	2024-05-21	Pendiente
2044	159	2020-08-16	En_transito
2045	97	2024-07-14	Confirmada
2046	20	2020-06-01	Recibida
2047	158	2023-03-09	Cancelada
2048	37	2022-11-19	Recibida
2049	161	2022-06-24	Recibida
2050	194	2020-05-13	Confirmada
2051	59	2023-02-21	En_transito
2052	53	2024-11-11	En_transito
2053	5	2021-12-27	Confirmada
2054	41	2022-03-10	En_transito
2055	179	2020-08-20	Recibida
2056	115	2020-06-02	Pendiente
2057	106	2021-06-10	En_transito
2058	79	2020-10-18	Confirmada
2059	175	2022-10-07	Recibida
2060	192	2025-01-02	Cancelada
2061	111	2022-09-27	Recibida
2062	159	2020-09-03	En_transito
2063	43	2025-08-08	Recibida
2064	190	2021-09-08	Pendiente
2065	25	2023-10-11	En_transito
2066	70	2021-09-22	Cancelada
2067	180	2024-09-27	Pendiente
2068	103	2024-11-11	Recibida
2069	67	2023-09-01	En_transito
2070	22	2025-03-24	Confirmada
2071	8	2025-11-22	En_transito
2072	174	2020-11-25	Pendiente
2073	86	2021-10-03	En_transito
2074	131	2025-02-06	Pendiente
2075	96	2022-11-01	Recibida
2076	35	2022-04-05	Recibida
2077	34	2021-04-06	Confirmada
2078	187	2024-10-09	Pendiente
2079	87	2023-11-17	Recibida
2080	21	2023-05-04	Cancelada
2081	16	2020-11-06	Cancelada
2082	3	2025-09-07	En_transito
2083	196	2020-01-05	En_transito
2084	78	2025-08-13	Confirmada
2085	77	2025-02-11	Cancelada
2086	51	2022-02-02	Cancelada
2087	109	2020-02-16	Confirmada
2088	153	2025-04-10	Pendiente
2089	27	2021-08-16	Confirmada
2090	140	2024-01-17	Pendiente
2091	124	2020-11-09	Confirmada
2092	35	2022-08-26	Recibida
2093	18	2022-04-01	Recibida
2094	118	2021-10-14	Recibida
2095	80	2022-10-21	Cancelada
2096	122	2024-01-27	Recibida
2097	76	2021-11-16	Pendiente
2098	171	2023-12-27	En_transito
2099	78	2024-03-11	Recibida
2100	109	2024-06-22	Recibida
2101	15	2023-02-01	En_transito
2102	42	2023-03-18	Confirmada
2103	20	2024-12-13	Pendiente
2104	158	2025-01-15	Cancelada
2105	14	2020-05-16	En_transito
2106	166	2024-05-19	Cancelada
2107	127	2021-12-14	Cancelada
2108	1	2025-12-20	Confirmada
2109	14	2024-05-09	En_transito
2110	15	2023-05-21	Recibida
2111	113	2023-02-24	Recibida
2112	97	2025-02-07	Recibida
2113	93	2025-09-21	Confirmada
2114	190	2024-02-28	Recibida
2115	146	2021-05-13	Cancelada
2116	48	2025-01-08	Confirmada
2117	68	2024-07-04	Cancelada
2118	93	2022-02-19	Pendiente
2119	100	2024-05-30	Confirmada
2120	144	2022-03-25	En_transito
2121	22	2021-12-13	Pendiente
2122	157	2024-03-20	Recibida
2123	149	2021-08-10	Recibida
2124	9	2024-12-09	Cancelada
2125	99	2020-02-02	Cancelada
2126	55	2020-10-05	Cancelada
2127	96	2021-10-22	En_transito
2128	192	2023-07-08	Recibida
2129	198	2021-03-11	Pendiente
2130	151	2020-04-24	Recibida
2131	106	2023-06-13	En_transito
2132	83	2021-07-11	Pendiente
2133	20	2020-03-26	Confirmada
2134	99	2025-05-29	En_transito
2135	75	2021-12-16	Pendiente
2136	122	2025-03-27	Cancelada
2137	125	2023-03-13	En_transito
2138	96	2023-11-25	Cancelada
2139	49	2021-07-09	En_transito
2140	95	2020-03-13	Pendiente
2141	137	2025-11-20	En_transito
2142	62	2025-05-31	Cancelada
2143	172	2023-12-31	Recibida
2144	92	2024-01-02	Pendiente
2145	52	2023-12-17	Confirmada
2146	170	2020-07-16	En_transito
2147	81	2022-02-01	En_transito
2148	163	2020-12-27	Confirmada
2149	126	2022-06-21	Recibida
2150	113	2022-08-13	Cancelada
2151	199	2021-02-18	En_transito
2152	57	2024-12-22	En_transito
2153	68	2024-05-09	En_transito
2154	9	2024-01-20	Cancelada
2155	30	2021-11-13	En_transito
2156	52	2023-07-16	En_transito
2157	167	2025-01-10	En_transito
2158	176	2022-09-27	Recibida
2159	147	2022-03-14	Pendiente
2160	132	2023-03-03	Recibida
2161	168	2023-11-13	Confirmada
2162	50	2024-11-29	Recibida
2163	58	2025-06-08	Pendiente
2164	68	2023-02-18	En_transito
2165	18	2025-04-13	Confirmada
2166	156	2024-11-08	Pendiente
2167	84	2021-05-05	Confirmada
2168	102	2025-09-02	Recibida
2169	103	2020-08-18	Confirmada
2170	154	2023-07-07	Pendiente
2171	2	2021-06-14	Cancelada
2172	135	2023-03-02	En_transito
2173	38	2023-09-05	Cancelada
2174	48	2025-01-04	Recibida
2175	18	2021-01-24	Cancelada
2176	11	2021-03-28	En_transito
2177	172	2021-07-06	Pendiente
2178	42	2024-04-10	En_transito
2179	124	2024-09-28	Confirmada
2180	199	2022-11-07	Cancelada
2181	81	2022-07-01	En_transito
2182	158	2025-10-04	Confirmada
2183	62	2023-01-16	Confirmada
2184	119	2025-12-29	Recibida
2185	87	2022-12-09	Pendiente
2186	163	2022-01-10	Confirmada
2187	93	2025-01-01	Cancelada
2188	192	2022-02-16	Recibida
2189	64	2024-05-24	Recibida
2190	79	2021-09-01	Cancelada
2191	130	2023-10-31	Cancelada
2192	65	2023-01-30	Recibida
2193	152	2020-12-30	En_transito
2194	178	2021-01-23	Cancelada
2195	164	2023-08-16	Pendiente
2196	83	2024-12-26	Cancelada
2197	58	2025-09-11	Pendiente
2198	193	2021-08-20	Recibida
2199	197	2025-02-14	Confirmada
2200	88	2022-06-12	En_transito
2201	36	2024-03-06	Recibida
2202	110	2021-05-04	Recibida
2203	172	2022-08-27	Recibida
2204	121	2020-04-17	En_transito
2205	103	2022-11-11	En_transito
2206	79	2021-07-21	Pendiente
2207	101	2021-01-02	Cancelada
2208	97	2025-09-08	Confirmada
2209	75	2024-05-19	Recibida
2210	148	2023-10-08	Cancelada
2211	53	2023-09-29	Recibida
2212	150	2025-05-07	En_transito
2213	76	2020-03-11	Cancelada
2214	44	2022-07-25	En_transito
2215	30	2023-01-15	Cancelada
2216	14	2025-03-01	Pendiente
2217	77	2025-03-02	Confirmada
2218	9	2024-08-19	Pendiente
2219	35	2023-03-13	Confirmada
2220	158	2025-05-06	Confirmada
2221	126	2022-01-23	Recibida
2222	104	2023-02-03	En_transito
2223	134	2021-08-04	Recibida
2224	15	2022-04-20	Confirmada
2225	15	2021-02-04	Confirmada
2226	91	2020-04-06	Cancelada
2227	62	2021-03-01	Confirmada
2228	138	2024-09-22	Cancelada
2229	105	2021-05-25	Pendiente
2230	61	2021-09-01	Pendiente
2231	123	2021-08-22	Cancelada
2232	173	2020-02-15	Recibida
2233	61	2023-05-13	Confirmada
2234	20	2023-10-17	Recibida
2235	134	2020-06-17	Confirmada
2236	174	2023-05-24	Pendiente
2237	74	2021-07-20	Confirmada
2238	105	2020-03-31	Pendiente
2239	74	2022-09-25	Cancelada
2240	109	2022-11-27	Cancelada
2241	76	2024-02-02	Confirmada
2242	22	2023-03-05	Confirmada
2243	65	2021-09-01	En_transito
2244	113	2023-03-21	Pendiente
2245	108	2024-05-22	Pendiente
2246	128	2022-04-02	En_transito
2247	15	2021-08-23	En_transito
2248	111	2021-07-17	En_transito
2249	83	2021-02-19	Pendiente
2250	168	2025-06-25	Recibida
2251	83	2022-04-20	Confirmada
2252	181	2024-07-29	En_transito
2253	145	2021-12-06	Cancelada
2254	128	2021-04-10	Recibida
2255	199	2021-01-03	Confirmada
2256	85	2021-12-02	Cancelada
2257	60	2020-11-13	Pendiente
2258	153	2021-06-21	Confirmada
2259	189	2025-02-02	Confirmada
2260	79	2024-10-04	En_transito
2261	19	2021-01-24	Cancelada
2262	27	2023-05-23	Confirmada
2263	173	2020-08-05	Cancelada
2264	126	2025-10-03	En_transito
2265	110	2024-05-31	Confirmada
2266	132	2022-10-24	Recibida
2267	57	2025-09-07	Pendiente
2268	185	2022-10-06	Recibida
2269	100	2025-07-01	Confirmada
2270	40	2022-08-06	Confirmada
2271	121	2022-07-26	Pendiente
2272	30	2023-11-28	En_transito
2273	200	2022-11-05	Recibida
2274	3	2024-01-18	Pendiente
2275	119	2020-05-06	En_transito
2276	193	2020-02-16	Confirmada
2277	22	2020-12-19	En_transito
2278	95	2020-07-16	Recibida
2279	132	2023-05-24	En_transito
2280	117	2020-06-04	En_transito
2281	37	2021-01-19	Confirmada
2282	9	2022-09-17	Pendiente
2283	200	2023-08-28	Pendiente
2284	124	2021-09-23	Pendiente
2285	179	2024-09-14	En_transito
2286	50	2021-03-03	Cancelada
2287	18	2023-05-17	Pendiente
2288	30	2024-04-28	Confirmada
2289	19	2024-08-10	Pendiente
2290	116	2025-09-27	Cancelada
2291	177	2021-08-24	En_transito
2292	137	2023-09-08	Pendiente
2293	143	2023-12-31	Cancelada
2294	5	2025-02-19	En_transito
2295	50	2025-05-04	Pendiente
2296	128	2023-12-14	Cancelada
2297	154	2021-05-10	En_transito
2298	3	2022-06-11	En_transito
2299	56	2020-07-11	Cancelada
2300	152	2020-10-02	Recibida
2301	75	2023-01-26	Confirmada
2302	88	2024-02-24	En_transito
2303	175	2025-12-03	Pendiente
2304	113	2021-11-05	Confirmada
2305	196	2020-09-01	En_transito
2306	161	2021-11-07	En_transito
2307	180	2020-08-21	En_transito
2308	158	2023-10-26	Cancelada
2309	160	2020-01-26	Confirmada
2310	164	2025-05-30	Cancelada
2311	69	2023-07-06	Confirmada
2312	113	2024-02-29	Pendiente
2313	183	2020-07-02	Pendiente
2314	94	2021-04-30	Pendiente
2315	109	2021-12-30	Recibida
2316	112	2024-04-20	Pendiente
2317	136	2020-03-29	Confirmada
2318	118	2021-08-29	En_transito
2319	19	2023-03-06	Recibida
2320	33	2025-07-06	Recibida
2321	134	2022-07-27	Pendiente
2322	114	2022-03-09	Confirmada
2323	3	2020-12-25	Cancelada
2324	188	2025-08-17	Pendiente
2325	181	2024-12-11	En_transito
2326	41	2020-12-06	Confirmada
2327	47	2022-08-16	Recibida
2328	80	2025-02-13	En_transito
2329	67	2020-12-04	Pendiente
2330	186	2022-06-03	Confirmada
2331	76	2022-06-14	Confirmada
2332	123	2020-05-23	Cancelada
2333	42	2020-01-07	Cancelada
2334	156	2023-12-15	En_transito
2335	91	2021-05-06	Pendiente
2336	124	2025-01-02	Pendiente
2337	109	2020-07-21	Confirmada
2338	25	2020-01-02	Pendiente
2339	3	2022-10-23	En_transito
2340	186	2020-08-22	Recibida
2341	68	2022-05-12	Pendiente
2342	38	2022-09-03	Cancelada
2343	14	2023-02-22	Cancelada
2344	46	2023-03-05	Confirmada
2345	18	2022-05-02	En_transito
2346	120	2024-05-21	Pendiente
2347	94	2020-08-14	En_transito
2348	18	2024-09-09	Recibida
2349	141	2022-04-07	Cancelada
2350	165	2024-08-07	Recibida
2351	30	2024-01-29	Confirmada
2352	20	2025-05-17	Recibida
2353	146	2023-12-22	Cancelada
2354	158	2021-02-14	Pendiente
2355	21	2022-04-09	En_transito
2356	142	2025-09-06	Pendiente
2357	183	2023-01-01	En_transito
2358	65	2023-10-26	Confirmada
2359	158	2025-01-07	Pendiente
2360	96	2020-04-13	Pendiente
2361	150	2020-01-02	En_transito
2362	159	2021-12-18	Recibida
2363	47	2025-03-13	Confirmada
2364	98	2022-09-30	Recibida
2365	84	2023-10-30	Recibida
2366	168	2021-06-24	Confirmada
2367	121	2020-08-20	Cancelada
2368	195	2022-11-19	Cancelada
2369	194	2020-11-16	Cancelada
2370	40	2023-10-21	Cancelada
2371	167	2023-07-26	Pendiente
2372	65	2021-09-06	Recibida
2373	200	2025-07-07	Pendiente
2374	72	2022-04-06	Cancelada
2375	7	2025-07-05	Pendiente
2376	115	2022-02-20	Cancelada
2377	180	2024-07-03	Pendiente
2378	93	2025-12-03	Cancelada
2379	18	2024-08-29	Confirmada
2380	132	2021-06-07	Confirmada
2381	46	2025-09-14	Pendiente
2382	76	2023-07-31	Pendiente
2383	3	2021-12-24	Pendiente
2384	30	2022-12-31	Cancelada
2385	39	2020-08-10	Confirmada
2386	15	2020-08-10	Cancelada
2387	19	2025-03-18	Recibida
2388	180	2021-03-19	Recibida
2389	21	2022-06-11	Recibida
2390	120	2021-10-19	En_transito
2391	38	2023-04-28	Pendiente
2392	185	2023-04-26	Cancelada
2393	23	2025-07-07	Cancelada
2394	67	2024-02-01	Cancelada
2395	165	2021-02-13	En_transito
2396	62	2022-06-29	Cancelada
2397	55	2022-11-29	Pendiente
2398	53	2023-06-23	Confirmada
2399	103	2021-12-16	Confirmada
2400	98	2024-04-30	Confirmada
2401	167	2023-09-29	Cancelada
2402	10	2024-12-24	Confirmada
2403	32	2023-12-06	Recibida
2404	57	2021-10-10	En_transito
2405	8	2020-01-14	En_transito
2406	185	2023-07-11	En_transito
2407	8	2022-02-20	En_transito
2408	154	2022-11-22	Confirmada
2409	164	2023-03-04	Confirmada
2410	157	2024-09-19	En_transito
2411	122	2024-10-10	Recibida
2412	19	2025-06-28	En_transito
2413	145	2023-03-25	Recibida
2414	54	2020-04-20	Recibida
2415	101	2022-03-26	Confirmada
2416	17	2025-11-24	En_transito
2417	8	2022-04-25	Recibida
2418	94	2021-08-14	Confirmada
2419	173	2021-11-23	Confirmada
2420	121	2023-12-18	En_transito
2421	73	2025-07-11	Cancelada
2422	170	2023-12-30	Pendiente
2423	165	2021-10-20	Recibida
2424	21	2022-05-28	Confirmada
2425	51	2023-12-30	Cancelada
2426	105	2021-11-21	Cancelada
2427	153	2025-01-23	Confirmada
2428	31	2022-12-07	Confirmada
2429	187	2025-03-03	Confirmada
2430	175	2025-04-07	Pendiente
2431	31	2021-05-10	En_transito
2432	198	2020-12-06	Recibida
2433	24	2020-09-25	Cancelada
2434	11	2023-10-10	Recibida
2435	180	2023-12-22	Recibida
2436	132	2021-06-06	Recibida
2437	87	2024-07-21	Recibida
2438	179	2024-01-12	Recibida
2439	154	2022-03-21	Recibida
2440	152	2025-05-15	Confirmada
2441	169	2021-06-13	En_transito
2442	47	2023-06-02	En_transito
2443	133	2024-03-17	Cancelada
2444	198	2020-08-24	En_transito
